playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8474683,2021,Derek Grant,ANA,C,4on5,71,9966,250,21.31,0.09,0.14,0.1,0.14,0.11,0.15,109,10.33,1.23,0.58,1.64,0.34,3.26,6.95,1.17,1.23,1.17,1,0,12,2,2,16,2,1,0,0,0,0,2,11,11,13,0,0,77,2,8,2,10,2,2,0.23,0.26,0.74,1,0,0,16,14,14,2,0.14,0,0.43,0.93,0.93,0.92,250,3,145,15,87,9,34,36,171,77,4,8971,0,0,0,0,22.19,1.94,1.88,1.94,1.88,27,5,2,34,2,2,0,26,4,2,0.75,0.46,0.74,1,1,0,34,32,32,0.29,0.43,0.43,1.81,1.81,1.77,189.93,20.9,20.12,20.9,20.12,194,72,49,315,20,14,3,195,54,17,5.06,6.41,9.43,4,6,10,315,266,266,4.26,3.16,3.16,22,22,21.21,2.51,14.81,35,223,0.02,0.25,1,4,1,4
8481546,2021,Cam York,PHI,D,4on5,30,939,26,2.12,0.12,0.15,0.16,0.16,0.15,0.21,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,11,3,11,1,6,3,16,0,0,3316,0,0,0,0,3.03,0.2,0.2,0.2,0.2,3,1,1,5,0,0,0,3,1,0,0.08,0.12,0,0,0,0,5,4,4,0.02,0,0,0.23,0.23,0.23,16.62,1.49,1.37,1.49,1.37,18,5,4,27,2,1,0,18,3,2,0.4,0.29,0.79,0,1,1,27,23,23,0.33,0.02,0.02,1.8,1.8,1.66,0.76,4.27,17,87,0.1,0,2,0,2,0
8477506,2021,Ryan Pulock,NYI,D,4on5,56,5151,119,21.7,0.16,0.13,0.17,0.15,0.21,0.18,117,4.28,0.39,0.28,0.72,0.19,1.85,3.57,0.38,0.39,0.38,0,0,6,1,0,7,0,0,0,0,0,0,1,6,6,7,0,0,0,2,1,2,5,1,1,0.08,0.09,0.22,0,0,0,7,7,7,2,0.06,0,0,0.45,0.45,0.44,119,1,52,10,56,1,16,18,84,0,0,7070,0,0,0,3,18.24,1.65,1.61,1.65,1.61,20,7,1,28,1,1,0,21,4,2,0.68,0.41,0.56,1,0,0,28,27,27,0.23,0.34,0.34,1.54,1.54,1.51,71.29,8.52,7.87,8.52,7.87,72,28,38,138,7,6,1,69,24,7,2.02,2.94,3.56,1,2,4,138,100,100,1.61,1.52,1.52,8.61,8.61,7.99,1.78,11.44,32,184,0.2,0,3,0,2,0
8480073,2021,Erik Brannstrom,OTT,D,4on5,53,2466,76,8.07,0.36,0.14,0.22,0.14,0.24,0.15,156,2.32,0.5,0.11,0.3,0.07,0.63,1.38,0.36,0.5,0.36,0,0,2,1,0,3,0,0,1,0,0,0,0,2,2,3,1,2,0,3,1,0,1,1,1,0.02,0.18,0.3,0,0,0,3,3,3,0,0.02,0.34,0.3,0.23,0.23,0.22,76,1,15,3,57,4,15,12,45,0,0,9495,2,0,0,3,12.66,2.33,2.13,2.33,2.13,13,3,3,19,1,2,0,6,6,4,0.21,0.75,1.38,0,1,0,19,16,16,0.17,0.64,0.64,1.86,1.86,1.85,37.31,4.13,3.83,4.13,3.83,39,12,16,67,2,6,2,33,15,3,1.07,1.96,1.09,0,0,2,67,51,51,0.85,1.48,1.48,3.5,3.5,3.37,2.92,17.4,45,271,0,0.12,1,1,0,1
8476915,2021,Jujhar Khaira,CHI,L,4on5,27,2838,71,2.78,0.07,0.17,0.07,0.19,0.08,0.26,50,0.79,0.05,0.02,0.15,0.02,0.23,0.53,0.05,0.05,0.05,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,6,2,0,1,1,0,0,0.05,0,0,0,0,0,1,1,1,1,0.01,0,0,0.05,0.05,0.05,71,1,34,5,31,3,4,9,55,6,1,3331,0,0,0,0,5.34,0.52,0.52,0.52,0.52,5,2,0,7,0,0,0,6,0,1,0.19,0,0.33,0,0,0,7,7,7,0.05,0,0,0.57,0.57,0.57,55.69,6.48,6.05,6.48,6.05,58,21,19,98,6,6,0,53,16,10,1.18,1.86,3.45,1,2,3,98,79,79,1.32,1.36,1.13,6.68,6.68,6.35,1.03,4.96,20,83,0.02,0,1,0,1,0
8476854,2021,Hampus Lindholm,BOS,D,4on5,71,8211,154,26.55,0.18,0.09,0.17,0.11,0.18,0.13,182,4.11,0.19,0.29,0.7,0.2,2.02,3.6,0.19,0.19,0.19,1,0,5,2,0,7,1,0,0,0,0,0,2,5,5,7,0,0,0,7,3,1,7,0,0,0.19,0,0,0,0,0,7,7,7,1,0.07,0,0,0.26,0.26,0.26,154,3,54,10,87,7,40,21,86,0,0,10942,0,2,1,1,23.72,2.97,2.94,2.97,2.94,29,5,7,41,3,1,0,22,8,4,0.64,1.01,1.32,0,1,2,41,34,34,0.37,0.05,0.05,3.29,3.29,3.26,115.92,13.93,12.85,13.93,12.85,124,36,46,206,11,7,1,109,38,13,2.54,4.7,6.68,1,4,6,206,160,160,2.6,1.29,1.29,15.24,15.24,14.5,2.09,20.52,41,330,0.02,0,1,0,1,0
8480029,2021,Alex Formenton,OTT,L,4on5,79,8788,231,27.76,0.25,0.12,0.19,0.12,0.2,0.12,213,17.85,2.87,1.13,2.07,0.49,5.1,11.33,2.78,2.87,2.78,1,0,20,3,4,27,5,4,2,0,1,0,6,10,16,19,1,2,1,1,11,4,11,7,5,0.47,0.76,1.64,2,0,2,27,23,23,3,0.26,0.53,0.62,2.5,2.5,2.48,231,4,78,11,138,14,37,31,149,1,0,13543,2,2,1,0,36.57,5.15,4.89,5.15,4.89,39,8,7,54,5,4,0,24,15,8,0.83,1.82,2.5,2,1,2,54,47,47,0.46,1.16,1.16,4.46,4.46,4.42,136.57,15.33,14.61,15.33,14.61,146,38,49,233,18,16,0,117,50,17,2.75,5.74,6.84,1,10,7,233,184,184,3.38,1.9,1.93,16.78,16.78,16.15,3.66,26.53,55,421,0,0.19,0,4,0,4
8478233,2021,Andrew Mangiapane,CGY,L,4on5,82,6180,192,68.28,0.21,0.16,0.16,0.18,0.19,0.2,324,5.23,0.72,0.32,0.66,0.16,1.61,3.52,0.64,0.72,0.64,1,0,7,0,2,9,3,2,0,1,0,0,2,3,5,5,1,2,1,2,9,0,3,3,1,0.13,0.34,0.25,0,1,1,9,7,7,0,0.07,0,0.25,0.55,0.55,0.53,192,7,36,8,141,11,38,23,120,1,3,17700,2,0,0,0,17.44,2.16,2.03,2.16,2.03,20,3,3,26,3,3,1,11,9,3,0.3,1.1,0.75,0,2,1,26,23,23,0.21,0.64,0.64,1.72,1.72,1.7,71.51,7.89,7.64,7.89,7.64,79,22,37,138,11,3,0,80,12,9,2.22,1.43,4.25,5,2,4,138,101,101,1.4,0.67,0.67,8.62,8.62,8.37,4.24,22.34,85,392,0.39,0,3,0,3,0
8474056,2021,P.K. Subban,NJD,D,4on5,77,3916,104,20.93,0.22,0.13,0.24,0.15,0.23,0.16,227,1.4,0.03,0.06,0.28,0.05,0.54,1.04,0.03,0.03,0.03,0,1,1,1,1,3,1,0,0,0,0,0,0,2,1,2,0,0,0,1,1,4,2,0,0,0.03,0,0,0,0,0,3,2,2,4,0.02,0,0,0.04,0.04,0.04,104,0,22,4,78,8,19,19,58,0,0,12790,0,0,0,2,13.28,1.27,1.27,1.27,1.27,16,2,6,24,2,0,0,12,5,1,0.32,0.67,0.28,0,1,1,24,18,18,0.15,0,0,1.43,1.43,1.42,42.47,4.42,4.21,4.42,4.21,43,16,17,76,6,2,1,40,16,3,1.01,1.94,1.47,2,2,2,76,59,59,0.87,0.95,0.95,4.35,4.35,4.19,2.94,18.96,52,294,0.1,0,3,1,3,1
8482665,2021,Matty Beniers,SEA,C,4on5,10,26,3,0.55,0,0.12,0,0.24,0,0.21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,1,2,0,0,489,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,1.02,4,13,0,0,0,0,0,0
8480384,2021,Alexander True,SEA,C,4on5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478468,2021,Jeremy Lauzon,NSH,D,4on5,66,6980,157,7.33,0.09,0.15,0.1,0.12,0.09,0.15,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,73,8,76,10,26,31,90,0,0,9480,0,0,0,0,15.13,1.78,1.59,1.78,1.59,17,3,7,27,3,3,2,14,3,3,0.44,0.44,0.89,2,0,1,27,20,20,0.16,0.69,0.69,1.25,1.25,1.24,136.5,17.85,17.05,17.85,17.05,138,53,43,234,24,15,6,133,36,22,2.74,4.47,10.64,2,6,16,234,191,191,3.16,5.08,5.08,15.95,15.95,15.48,3.09,16.89,36,253,0,0,0,0,0,0
8478463,2021,Anthony Beauvillier,NYI,L,4on5,75,1751,64,12.43,0.34,0.16,0.24,0.15,0.26,0.17,249,1.5,0.1,0.07,0.21,0.04,0.44,1.14,0.1,0.1,0.1,0,0,1,1,0,2,0,0,1,0,0,0,0,1,1,2,0,0,0,1,0,1,2,0,0,0.1,0,0,0,0,0,2,2,2,0,0.01,0.39,0,0.12,0.12,0.12,64,1,6,3,54,4,16,6,38,0,3,11546,0,2,1,0,7.91,1.14,1.11,1.14,1.11,7,3,1,11,0,2,0,5,3,2,0.21,0.29,0.64,0,0,0,11,10,10,0.1,0.44,0.44,0.8,0.8,0.79,21.37,2.25,2.13,2.25,2.13,25,4,6,35,1,2,0,17,9,3,0.52,0.95,0.77,0,1,0,35,29,29,0.45,0.41,0.41,2.29,2.29,2.22,2.82,15.21,51,297,0,0.1,0,1,0,1
8481532,2021,Alex Turcotte,LAK,C,4on5,8,51,2,0.35,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,2,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,5,0,0,0,0,0,0
8478414,2021,Timo Meier,SJS,R,4on5,77,213,20,24.53,0.06,0.13,0.17,0.15,0.17,0.17,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,2,0,17,1,3,4,12,0,0,6777,0,0,0,0,0.8,0.05,0.05,0.05,0.05,1,0,0,1,0,0,0,1,0,0,0.05,0,0,0,0,0,1,1,1,0.02,0,0,0.07,0.07,0.07,3.66,0.85,0.83,0.85,0.83,5,0,0,5,1,0,0,3,0,2,0.03,0,0.82,0,0,1,5,5,5,0.08,0,0,0.93,0.93,0.91,1.43,9.74,32,175,0,0,0,0,0,0
8478891,2021,Mason Appleton,WPG,C,4on5,68,3064,76,6.46,0.05,0.18,0.05,0.14,0.05,0.16,74,0.6,0.02,0.03,0.09,0.02,0.29,0.55,0.02,0.02,0.02,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,0,1,0,0,0.02,0,0,0,0,0,2,1,1,0,0.01,0,0,0.03,0.03,0.03,76,0,37,6,33,7,14,14,41,0,0,4431,2,0,0,0,3.62,0.43,0.43,0.43,0.43,4,1,1,6,0,0,0,3,1,1,0.1,0.09,0.23,0,0,0,6,5,5,0.04,0,0,0.47,0.47,0.47,65.45,7.86,7.25,7.86,7.25,62,28,15,105,6,10,1,61,21,8,1.81,2.59,3.46,0,2,4,105,90,90,1.79,2.42,2.42,7.23,7.23,6.79,1.49,6.66,17,105,0,0,0,0,0,0
8479944,2021,Zach Aston-Reese,ANA,C,4on5,69,6128,158,15.54,0.06,0.17,0.08,0.12,0.09,0.14,193,0.8,0.01,0.01,0.09,0.02,0.2,0.67,0.01,0.01,0.01,0,0,1,0,2,3,0,0,0,0,0,0,0,1,1,1,1,2,2,8,2,0,1,0,0,0.01,0,0,0,0,0,3,1,1,0,0.01,0,0,0.02,0.02,0.02,158,6,51,5,96,8,26,11,113,2,0,8800,2,0,0,0,9.9,0.6,0.58,0.6,0.58,11,2,3,16,1,0,0,10,3,0,0.23,0.37,0,0,1,0,16,13,13,0.09,0,0,0.7,0.7,0.67,94.11,10.32,9.46,10.32,9.46,90,43,42,175,10,4,0,95,29,9,2.56,3.54,4.22,2,4,4,175,133,133,2.15,1.11,1.11,11.36,11.36,10.84,2.98,14.65,33,233,0.01,0.85,1,2,1,2
8470612,2021,Ryan Getzlaf,ANA,C,4on5,56,1944,82,23.27,0.1,0.15,0.08,0.12,0.09,0.13,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,39,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,66,1,15,2,11,6,63,39,40,10098,2,2,1,0,4.55,0.53,0.53,0.53,0.53,6,0,0,6,1,0,0,4,2,0,0.24,0.3,0,1,0,0,6,6,6,0.06,0,0,0.6,0.6,0.59,43.66,4.69,4.36,4.69,4.36,49,10,11,70,4,2,1,42,13,4,1.25,1.43,2,0,2,2,70,59,59,1.05,0.14,0.14,5.59,5.59,5.21,2.9,16.09,39,287,0.09,0.01,2,1,1,1
8480913,2021,Jordan Gross,COL,D,4on5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476368,2021,Fredrik Claesson,TBL,D,4on5,9,148,3,0.4,0,0,0,0.04,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,2,0,1,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2.27,1,23,0,0,0,0,0,0
8471677,2021,Jack Johnson,COL,D,4on5,82,9618,199,15.05,0.1,0.16,0.1,0.17,0.12,0.18,231,2.07,0.03,0.06,0.26,0.06,0.67,1.93,0.03,0.03,0.03,0,1,3,0,0,3,1,0,0,0,0,0,0,3,3,3,0,0,0,8,1,4,3,0,0,0.03,0,0,0,0,0,3,3,3,4,0.02,0,0,0.05,0.05,0.05,199,3,94,4,98,10,42,33,114,0,0,12387,0,0,0,0,23.14,2.24,2.22,2.24,2.22,28,1,3,32,1,0,0,19,7,3,0.57,0.99,0.68,1,0,0,32,29,29,0.29,0,0,2.53,2.53,2.51,148.79,19.74,17.86,19.74,17.86,151,62,66,279,21,13,6,140,50,23,3.54,5.75,10.45,3,4,14,279,213,213,3.54,3.67,3.67,19.6,19.6,18.47,4.25,22.35,63,313,0.09,0,4,0,3,0
8481530,2021,Brayden Tracey,ANA,L,4on5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475810,2021,Bryan Rust,PIT,R,4on5,60,2583,75,20.01,0.1,0.15,0.14,0.14,0.18,0.16,113,4.62,0.52,0.24,0.69,0.13,1.37,3.05,0.52,0.52,0.52,0,0,2,4,0,6,0,0,0,0,0,0,0,6,2,6,0,0,1,1,1,0,4,1,1,0.15,0.11,0.25,0,0,0,6,6,6,0,0.06,0,0,0.58,0.58,0.58,75,3,21,7,44,2,12,4,57,1,0,5848,0,0,0,0,7.09,0.59,0.59,0.59,0.59,5,5,0,10,0,0,0,8,1,1,0.23,0.11,0.25,0,0,0,10,10,10,0.09,0,0,0.68,0.68,0.68,34.05,5.14,4.42,5.14,4.42,33,14,17,64,5,8,2,32,7,8,0.78,0.81,3.54,0,1,4,64,47,47,0.78,2.19,2.19,3.73,3.73,3.64,1.46,8.3,27,163,0,0,0,0,0,0
8475343,2021,Nic Dowd,WSH,C,4on5,64,7102,187,25.97,0.09,0.22,0.1,0.18,0.1,0.19,167,6.92,0.82,0.37,0.86,0.19,2.05,4.72,0.82,0.82,0.82,0,0,6,3,1,10,1,1,0,0,0,0,1,7,5,8,2,6,65,4,6,2,6,2,1,0.21,0.22,0.39,0,0,1,10,9,9,1,0.08,0,0,0.9,0.9,0.9,187,2,98,20,67,12,29,27,119,65,1,10593,6,0,0,0,11.73,1.15,1.14,1.15,1.14,12,4,5,21,1,0,0,12,3,1,0.35,0.42,0.39,0,0,1,21,16,16,0.15,0,0,1.3,1.3,1.28,101.21,12.21,11.18,12.21,11.18,96,46,48,190,10,12,1,99,28,15,2.23,3.53,6.46,2,2,6,190,142,142,2.53,3.33,3.33,11.41,11.41,10.67,4.32,15.42,51,232,0,0.07,0,2,0,1
8480871,2021,Adam Boqvist,CBJ,D,4on5,52,107,12,8.1,0.92,0.14,0.75,0.18,0.67,0.2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,10,2,2,3,5,0,0,3828,0,0,0,0,1.51,0.06,0.06,0.06,0.06,1,1,1,3,0,0,0,2,0,0,0.06,0,0,0,0,0,3,2,2,0.01,0,0,0.07,0.07,0.07,0.76,0.01,0.01,0.01,0.01,0,1,0,1,0,0,0,1,0,0,0.01,0,0,0,0,0,1,1,1,0.01,0,0,0.01,0.01,0.01,1.09,6.76,20,94,0,0,0,0,0,0
8478970,2021,Jalen Chatfield,CAR,D,4on5,16,359,10,5.33,0.32,0.15,0.2,0.17,0.25,0.19,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,9,1,2,2,5,0,0,3673,0,0,0,0,1.45,0.16,0.16,0.16,0.16,1,1,0,2,0,0,0,1,1,0,0.01,0.15,0,0,0,0,2,2,2,0.03,0,0,0.18,0.18,0.18,3.9,0.34,0.33,0.34,0.33,3,3,2,8,0,0,0,4,2,0,0.12,0.22,0,0,0,0,8,6,6,0.09,0,0,0.42,0.42,0.42,0.8,4.43,13,62,0,0,0,0,0,0
8480083,2021,C.J. Smith,CAR,L,4on5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8473533,2021,Jordan Staal,CAR,C,4on5,78,9946,303,56.22,0.17,0.26,0.17,0.24,0.19,0.27,183,12.18,1.34,0.66,1.64,0.32,3.7,8.33,1.33,1.34,1.33,0,0,13,3,1,17,0,0,1,0,1,0,4,10,13,16,0,0,71,3,10,7,10,5,1,0.3,0.69,0.36,0,0,0,17,16,16,5,0.15,0.02,0.02,1.47,1.47,1.46,303,0,220,25,58,17,30,32,224,71,24,16378,0,0,0,0,29.06,2.81,2.78,2.81,2.78,32,6,4,42,0,1,0,26,10,2,0.76,1.4,0.65,0,0,0,42,38,38,0.34,0.02,0.02,3.14,3.14,3.1,119.87,14.15,13.5,14.15,13.5,123,42,37,202,11,17,2,117,30,18,2.85,3.78,7.52,3,4,4,202,165,165,2.87,5.03,4.6,12.42,12.42,12.07,5.51,15.69,85,268,0.46,0,5,1,4,0
8471699,2021,Andrew Cogliano,COL,C,4on5,74,7767,252,5.85,0.12,0.16,0.15,0.13,0.18,0.15,202,6.22,0.6,0.37,0.7,0.17,1.81,4.34,0.6,0.6,0.6,1,0,8,0,0,8,2,1,0,0,0,0,1,6,7,7,1,2,1,2,5,3,6,1,1,0.28,0.1,0.22,1,0,0,8,8,8,1,0.08,0,0,0.68,0.68,0.68,252,1,147,15,89,13,33,24,182,1,0,11775,2,0,0,0,25.93,1.68,1.68,1.68,1.68,34,1,1,36,2,0,0,30,4,1,0.92,0.54,0.22,1,1,0,36,35,35,0.28,0,0,1.96,1.96,1.96,111.4,12.89,12.28,12.89,12.28,115,43,48,206,11,8,0,109,39,10,2.67,4.78,5.44,1,2,8,206,158,158,2.89,0.66,0.66,15.12,15.12,14.48,2.97,16.02,48,311,0.15,0.02,2,3,2,2
